platform,review,rating,engagement,date
Gojek,Driver slow respon,1,1,2026-01-15 06:56:27
Gojek,"ga worth, keterangan driver nyampe 5 menit, aku nunggu nyampe 15 menit lebih, orang mau berangkat kerja dibuat bercandaan",1,1,2026-01-15 06:54:52
Gojek,bisa mudah mencari transportasi umum,5,0,2026-01-15 06:48:09
Gojek,sangat membantu dalam perjalanan.,5,0,2026-01-15 06:46:24
Gojek,"Merugikan!!??, aku jualan di tokopedia/tiktok.. klo yg nyamber gojek, lamaaaa sekali pengambilanya. Costumer complin/cancel...bangke rugi banyak!! klo grab yg ambil cepat sekali!!. caranya matiin gojek di tokped/tiktok seller gimana? aku mau pake grab aja..ahhh.",1,1,2026-01-15 06:43:43
Gojek,bagus co,5,0,2026-01-15 06:25:56
Gojek,"uang saya masih nyangkut saat saya membayar gopay pinjam dan saya harus bayar lg tagihannya,,belom ada pengembalian ke saya terkait uang saya yg nyangkut",2,1,2026-01-15 06:21:35
Gojek,"driver kelakuannya mines ,, selalu jutek marah2 gajelas , ga menaati aturan lalu lintas",1,1,2026-01-15 06:19:27
Gojek,"respon cepat, terlebih drivernya yang ramah. ni",5,0,2026-01-15 06:14:12
Gojek,"susah masuk,deteksi wajah masih jadul",1,1,2026-01-15 06:08:02
Gojek,skrg gojek kalo 15 RB PD gmau hbs tu klo hrganya murah di lama'in jadinya mepet sama waktu yg dksh gojek ga worth skrg mh,3,1,2026-01-15 05:58:34
Gojek,mantaps,5,0,2026-01-15 05:55:35
Gojek,nice,5,0,2026-01-15 05:46:05
Gojek,ok aja lh,5,0,2026-01-15 05:43:41
Gojek,tolong d perbaikin .. lama nyari driver gojek nya.. padahal d map ada tuh yg deket,3,1,2026-01-15 05:26:51
Gojek,"Pelayanan bagus, apk yg bagus. Saya mempunyai akun gojek pada HP saya yg hilang , dan kini membuat lagi akun gojek baru pada hp yg baru, tapi gk bisa upgrade gopay plus, karena pernah memiliki akun gojek pada hp saya yg hilang, mohon bantuannya admin mksh.",5,4,2026-01-15 05:25:24
Gojek,sampah,1,1,2026-01-15 05:24:43
Gojek,puas pake gojek,5,0,2026-01-15 05:17:28
Gojek,"mau cari lokasi tujuan,tapi lokasi tidak ditemukan Mulu,udah geser map dan ketik nama jalan gang No rumah masih lokasi tidak ditemukan,rusak rusak",1,1,2026-01-15 05:17:24
Gojek,sangat membantu.terimakasih,5,0,2026-01-15 05:04:02
Gojek,aplikasi nya mudah digunakan tidak membuat bingung apalagi bagi pengguna pemula,5,0,2026-01-15 04:54:29
Gojek,sangat bgs,5,0,2026-01-15 04:43:12
Gojek,sejauh ini okeeeee,5,0,2026-01-15 04:31:35
Gojek,Memudarkan perjalanan kemanapun dan di manapun,5,0,2026-01-15 04:14:09
Gojek,belum pernah mengecewakan,5,0,2026-01-15 04:06:07
Gojek,tingkatkan terus dalam pelayanan ke customer aplikasi nya mantab,5,0,2026-01-15 03:48:48
Gojek,koneksi bagus tapi aplikasi sering terbaca tidak ada koneksi,1,3,2026-01-15 03:41:06
Gojek,bikin laporan udh seminggu lebih ga ada updatenya.,1,1,2026-01-15 02:50:47
Gojek,saldo gopay saya gak masuk kalo saldo gopay saya sudah masuk kasih bintang 5 sekarang blm masuk,1,1,2026-01-15 02:41:13
Gojek,lebih baik,5,0,2026-01-15 02:32:36
Gojek,"sangat menolong sekali, panggil ojek dalam genggaman",5,0,2026-01-15 02:32:16
Gojek,cepat dan aman,5,0,2026-01-15 02:32:08
Gojek,mantap banget gojek jalan terusss,5,0,2026-01-15 02:16:35
Gojek,top,5,0,2026-01-15 02:02:48
Gojek,sangat membantu,5,0,2026-01-15 01:55:50
Gojek,everything is good,5,0,2026-01-15 01:54:50
Gojek,TERBAAAAAIIIIIK TOOOOPPPPPP. SUKSES SELALU GOJEK,5,0,2026-01-15 01:53:38
Gojek,"hemat tapi jauh drivernya,parah.pada pindah sukurin lu.",1,2,2026-01-15 01:44:52
Gojek,"order gosend ampe kagak ada yg bawa, di toped pakai instan niat hati biar cepat sampai malah sampe ganti hari, itu juga ganti ke grab, ini pasti team management gojek ngawur, keluhan driver rata² penjemputannya yang terlalu jauh, makanya driver enggab ambil.",1,1,2026-01-15 01:33:00
Gojek,driver nya harus d seleksi.. udh janji oke ambil orderan tiba tiba cancel.udh waktu mepet d cancel.,1,1,2026-01-15 01:02:08
Gojek,bagus,5,0,2026-01-15 00:56:51
Gojek,"Dari jam 6 sampe jam 8 gk dapet dapet mobilnya, setiap dapet pasti mobilnya lagi ada masalah.",1,1,2026-01-15 00:54:13
Gojek,terima kasih 🙏🏼,5,0,2026-01-15 00:51:51
Gojek,sangat terbantu semoga driver bs lebih sejahtera,5,0,2026-01-15 00:41:52
Gojek,mengemudi dengan baik,5,0,2026-01-15 00:36:42
Gojek,"Kak mohon maaf nih tapi tarif gocar dari 50.000 naiknya kenapa tinggi sekali menjadi 120.000 dalam hitungan waktu 5 menit??? padahal jarak perjalanan saya cuma 2,2 km tapi pelayanan sudah bagus sih",2,1,2026-01-15 00:23:22
Gojek,"sangat membantu dan serba mudah ,,,cepat ,,praktis.",5,0,2026-01-15 00:13:41
Gojek,"sekecewa itu tiap pagi pesen gojek lama banget, di batalin mulu sama drivernya, sistem nya juga lemot pencarian driver lama, harus pake yg bayar dobel dan pencarian cepat, itu pun dapatnya jauh jadi lama",1,1,2026-01-15 00:04:50
Gojek,"pagi ini saya tidak berangkat ke sekolah, karna semua drivernya sangat sangat jauh sekali, tidak dapat sama sekali yang dekat dengan lokasi saya",2,1,2026-01-15 00:03:31
Gojek,"disaat saya dalam keadaan sangat darurat sekali mengapa mencari driver nya sangat lama? pedahal disitu saya sangat ingin cepat cepat mendapatkan driver, tolong di tingkatkan kembali untuk fitur mencari driver nya agar tidak mengulangi kesalahan yang sama pada orang lain",2,2,2026-01-15 00:01:47
Gojek,Bagus,5,0,2026-01-15 00:00:15
Gojek,driver ramah..... aplikasi nya kurang ok...... masa harus nunggu lama.... dikasi driver yg jauh..... Napa gk yg Deket biar cepet.... kurang rekom deh buat yg mau buru2,5,1,2026-01-14 23:56:46
Gojek,bagus,5,0,2026-01-14 23:48:19
Gojek,"gojek kalo nyari gojek cepetan ngapa jadi nya saya telat ke sekolah, pdhl di situ nya ada gojek deket rumah saya tapi ga kepilih",4,1,2026-01-14 23:39:56
Gojek,cepat,5,0,2026-01-14 23:32:37
Gojek,bagus untuk perjalanan,5,0,2026-01-14 23:26:47
Gojek,Lama banget nyari driver. giliran udah dapet malah gak gerak tuh driver dari posisi awal,1,1,2026-01-14 23:24:33
Gojek,bagus driver juga ramah' lalu tiap transaksi suka ada voucher diskon juga cuman kalo abis hujan suka susah kalo nyari driver malahan sampe ga ada yang nyangkut sama sekali,4,0,2026-01-14 23:14:10
Gojek,"gue heran, ad pengeluaran tanpa kompirmasi dr gopay saya utk akun getkontak. kalian kerjasama, seenaknya aja narik duit di gopay saya?! klwatan komplotan kyk gni. gue hpus gojwk ini. muak... . mana ad gojek premium. sejak kpn saya kompormsi utk itu shingga tiap bulan ditrik sbnyak 10rb. saya bru prhtikan pngeluaran 10rb itu br2 ini. trnyata sdh jln slama 1thnan. bnerin lg cara maling kalian....",1,1,2026-01-14 22:35:30
Gojek,"hp saya tertinggal dan tidak ada 3 jam hp saya kembali setelah menghubungi call center gojek. Terimakasih gojek, bintang 5 untuk kegercepannya🙏🏻",5,0,2026-01-14 21:14:56
Gojek,min kasih history tentang rating penumpang dong kita sebagai pengguna juga mau lihat rating kita tanpa minta lihat ke driver,5,0,2026-01-14 20:40:44
Gojek,mntap,5,0,2026-01-14 17:30:35
Gojek,klo laper tnggal psen,5,0,2026-01-14 17:15:33
Gojek,pinjaman ga pernah di ACC padahal make apk ini udh bertahun²,1,1,2026-01-14 17:10:45
Gojek,sanget ramah,5,0,2026-01-14 16:56:15
Gojek,sangat membantu,5,0,2026-01-14 16:11:54
Gojek,"untuk aplikasi sudah baik dan mudah , namun untuk kategori gocar prioritas perlu di perbaiki karena sopir kurang profesional dalam jemput maupun sikap",5,0,2026-01-14 16:07:48
Gojek,bagus,5,0,2026-01-14 15:37:08
Gojek,mantap,5,0,2026-01-14 15:36:30
Gojek,Good,5,0,2026-01-14 15:36:09
Gojek,"Aplikasi Yang Sangat Recommend Buat Kebutuhan Sehari ""☺🙏🏻",5,0,2026-01-14 15:33:38
Gojek,"Aplikasi ini tdk pantas dibilang baik krn skr byk oknum driver yg membtlkn jemputan/orderan mknn sepihak..MHN PERHATIAN JUGA kpd mnjmn gojek utk sgra mereport scra massal & memberhentikan 1 x 24 jam oknum driver A/N ""Florian andika"" rating 5,0 mobil agya,Palembang,dgn No.tiket penyampaian Kel.""85101664"" 04 Okt 2021 jam 18.42 WIB. krn tlh menurunkan penumpang jauh dri lokasi tujuan.(diupdate bbrp X Feb 2022-03 mar 22),2024, dst blm juga ad feedback s.d 14 Jan 2026 hari ini.",2,2,2026-01-14 15:09:53
Gojek,good all👍👍👍👍,5,0,2026-01-14 15:02:27
Gojek,"BUSUKKK. TIDAK BAWA CASH, ADANYA SALDO GOPAY, PEMBAYARAN QRIS SELALU TERDETEK "" QRIS TIDAK DIKENAL "" PADAHAL PAKAI APK SBLH BISA GAMPANG, TOH QRIS TOKO NYA JG GA BLUR ATAU GIMANA!!",1,1,2026-01-14 14:57:20
Gojek,alamat saya harus di jalan klipang blok u7 no22 RT 003 rw005 tapi jalan bukit teratai Timur,1,1,2026-01-14 14:55:56
Gojek,i like it,5,0,2026-01-14 14:41:06
Gojek,good,5,0,2026-01-14 14:18:02
Gojek,jos jis,5,0,2026-01-14 14:17:12
Gojek,favorite,5,0,2026-01-14 13:37:52
Gojek,mantaapp promonyaa,5,0,2026-01-14 13:32:24
Gojek,"tidak aman,tanpa menyebarkan otp uang bisa diambil dan tdk dikembalikan",1,1,2026-01-14 13:28:22
Gojek,Sukak,5,0,2026-01-14 13:10:37
Gojek,asyikkk,5,0,2026-01-14 13:10:03
Gojek,Makanan cepat dan harga murmer,5,0,2026-01-14 13:05:36
Gojek,best apk dah pokoknyaa,5,0,2026-01-14 12:55:16
Gojek,good,5,0,2026-01-14 12:47:12
Gojek,"sy pesen gofood driver ada kendala kendaraan, tdk bisa ganti driver, sy chat ternyata chat robot standar pertanyaan balik lagi balik lagi, tdk ada cust service yg bisa di hubungi tdk ada chat dgn cust service langsung pelayanan yang sangat sangat sangat buruk sekali",1,1,2026-01-14 12:30:36
Gojek,bisa gercep,5,0,2026-01-14 12:29:16
Gojek,"aplikasi tolol, gw nunggu 1 jam semua driver minta cancel. padahal rating gw gede Bingung dengan algoritma gak masuk akal",1,1,2026-01-14 12:16:11
Gojek,Cepat dapat driver jadi waktu lebih efisien,5,0,2026-01-14 12:15:01
Gojek,ok,5,0,2026-01-14 11:54:47
Gojek,exelent,5,0,2026-01-14 11:48:58
Gojek,sangat bermanfaat,5,0,2026-01-14 11:39:13
Gojek,sangat membantu...kirim makanan dr papua ke bandung lebih mudah🙏😁,5,1,2026-01-14 11:35:07
Gojek,"membantu orang"" yang lagi males masak",5,0,2026-01-14 11:33:24
Gojek,bagus,5,0,2026-01-14 11:23:29
Gojek,selalu pertahankan yaa,5,0,2026-01-14 11:00:27
Gojek,"buset gojek, sistem lu dibenahin, gue pesen instan dari pagi sampe sore, para driver kaga ada yg mau ambil, padahal jarak nya dkt 5km, lama2 gojek kualitas nya jelek",1,1,2026-01-14 10:53:58
Gojek,mantap,5,0,2026-01-14 10:39:37
Gojek,"secara performa sudah bagus hanya saja kurang user friendly,",5,0,2026-01-14 10:20:54
Gojek,Suka eror ga jelas saat di butuhkan,1,1,2026-01-14 10:14:27
Gojek,memudahkan perjalanan smpe ke tujuan,5,0,2026-01-14 09:50:12
Gojek,"nyaman aman, pokoknya good",4,0,2026-01-14 09:46:46
Gojek,"paling mahal saat ini, paling sering error, paling susah dpt driver. di mana² bersaing makin bagus, ini makin JELEK GAUSAH BUAT PROMO GOJEK HEMAT KALAU DRIVERNYA GAK MAU AMBIL ORDERAN. ALIH-ALIH BIKIN PROMO, MALAH BIKIN KESAL. HARI KE HARI MAKIN JELEK AJA",1,5,2026-01-14 09:46:03
Gojek,Good,4,0,2026-01-14 09:44:47
Gojek,driver 🚘nya pada gak jelas harap di perbaiki drivernya,2,1,2026-01-14 09:44:41
Gojek,semua jadi mudah🙏🏻🤸🏼‍♀️🫰🏻,5,0,2026-01-14 09:15:04
Gojek,"selalu sesuai dengan rute, dan orang orangnya asik.",5,0,2026-01-14 09:07:18
Gojek,sangat membantu buat sistem VIP nya,5,0,2026-01-14 08:51:08
Gojek,"keren, saya sangat mengapresiasi aplikasi ini",5,0,2026-01-14 08:44:51
Gojek,"tolong, kalau posisi supir masih dalam keadaan mengantar penumpang. jangan disambungin / dicantolin, udah lama nunggu nya. tiba"" dicancel supir. tolong saling ngertiin keadaan",1,1,2026-01-14 08:40:28
Gojek,Ga mutu  Apa gunanya ada antrian kalo akhirnya pilih penumpang berdasar jarak.,1,1,2026-01-14 08:36:04
Gojek,oke,5,0,2026-01-14 08:35:57
Gojek,terbantu pokoknya dgn adanya gojek..,5,0,2026-01-14 08:35:37
Gojek,sering nge-hank,1,1,2026-01-14 08:21:37
Gojek,mantap,5,0,2026-01-14 08:17:46
Gojek,penjemputan sesuai aplikasi,5,0,2026-01-14 08:07:21
Gojek,knp saya pesen shoppe pake aplikasi Gosend sulit sekali mendapatkan driver.. dr tgl 12 sampai saat ini blm mendapatkan driver,1,1,2026-01-14 08:02:01
Gojek,makin baik,5,0,2026-01-14 07:59:49
Gojek,sya mengajukan pinjaman di gopay pinjam ko di tolak terus? pdhal sya transaksi slalu pke gopay. klo gini mnding uninstal,2,1,2026-01-14 07:53:58
Gojek,bagus bgtt bisa pergi kemana aja dan harganya terjangkau🤩🤩,5,0,2026-01-14 07:51:05
Gojek,Mantap humanis dan peduli.,5,0,2026-01-14 07:49:58
Gojek,"drivernya baik baik,, semoga selalu ada discount buat penumpang 😊",5,0,2026-01-14 07:43:08
Gojek,bagus kali cepat jalan ya,5,0,2026-01-14 07:42:48
Gojek,urusan transportasi jadi ga ribet. semudah itu.,5,0,2026-01-14 07:26:27
Gojek,"FITUR FITURNYA DETAIL DAN KEREN, desainnya menarik dan lucuu. banyak diskon jugaa. sukaaa😃🩷🩷",5,0,2026-01-14 07:06:32
Gojek,dari awal tahun 2026 cari driver sulit aplikasinya muter muter terus driver sedang sibuk . pas lihat di lapangan driver pada nunggu order . kalau sering gini kemungkinan pindah lain hati . .,1,1,2026-01-14 07:01:38
Gojek,mantap,5,0,2026-01-14 06:59:51
Gojek,nice,5,0,2026-01-14 06:41:36
Gojek,"sangat bermanfaat, sy betul2 puas dgn layanan gojek.. apa2 serba mudah.. dan cepat",5,0,2026-01-14 06:05:33
Gojek,hari ini saya menjadwalkan jemput anak karena saya bekerja dan posisi jam segitu tidak bisa pegang hp jadi penjemputan lewat pen jadwalan di aplikasi namun pihak driver menyelesaikan transaksi tanpa mengantar anak saya dan saldo saya terpotong kalau memang ada kendala dan tidak jadi jemput ya jangan begitu caranya dong kecewa saya anak saya jadi terlambat kesekolah mana tanggapan dari Gojeknya sangat mengecewakan sampai sekarang belum ada tanggapan,1,1,2026-01-14 05:47:38
Gojek,"saya customer setia dan lama dlm menggunakan aplikasi Gojek,, tapi dibuat kecewa ketika di topup saldo 50rb TDK masuk,,, SDH dilaporkan,,SDH dilampirkan semuanya,,, perintah dr karyawan kalian itu lagi,itu lagi,,, kecewa berat saya ke kalian gojek,,, Nilanya mgkn tdk besar bagi kalian,,tp besar buat saya,,kecewaaaaaa",1,1,2026-01-14 05:40:49
Gojek,ngk jelas ngk myambung2,1,1,2026-01-14 05:36:45
Gojek,puas pokoknya kalau dapat yg mau mengantar aku ke tempat tujuan walaupun pakai hemat.,5,0,2026-01-14 05:26:40
Gojek,nice,5,0,2026-01-14 04:50:48
Gojek,super sekali,5,0,2026-01-14 04:48:53
Gojek,"utk tampilan yg baru kurang adaptif, sebelumnya lokasi bisa langsung men detect tp skrg harus milih dan itu sering salah alamat pdhl sdh milih lokasi saat ini. tolong jg misal ada beberapa menu kosong itu bisa di cancel oleh toko terkait menu yg bersangkutan bukan malah cancel semua pesanan, kdg driver udh sampe toko krn di cancel semua menu akhirnya balik kan kasian, adakan fitur utk melihat rating akun pribadi utk customer",4,12,2026-01-14 04:35:34
Gojek,on time,5,0,2026-01-14 04:25:19
Gojek,bintang yg bicara,5,0,2026-01-14 04:25:11
Gojek,ok,5,0,2026-01-14 04:21:22
Gojek,banyakin diskon dong jek,5,0,2026-01-14 04:13:01
Gojek,makanannya enak👍🏻👍🏻 bakal langganan,5,0,2026-01-14 04:06:19
Gojek,"ada apa dengan gojek yg sekarang?? di map ada driver yg dekat den posisi saya kenapa malah pilih driver yg jaraknya jauh? waktu penjemputan jd lebih lama, bukan cuma driver yg ngeluh tapi customer juga ngeluh",1,1,2026-01-14 04:03:32
Gojek,ok,4,0,2026-01-14 03:41:03
Gojek,Sippp,5,0,2026-01-14 03:31:44
Gojek,sangat puas,5,0,2026-01-14 03:19:21
Gojek,kasian driver pada lemah semua ngak ada orderan,1,1,2026-01-14 03:03:34
Gojek,untuk share pelacakan perjalanan agar lebih dipermudah opsinya...,4,1,2026-01-14 02:57:24
Gojek,servis memuaskan,5,0,2026-01-14 02:42:26
Gojek,"kadang suka tbtb di cancel pdahal lagi buru', tapi bagus sih",4,0,2026-01-14 02:35:49
Gojek,bisa gojek dimana saja,5,0,2026-01-14 02:30:03
Gojek,ngasih yang jauh jauh. jadi driver ga mau padahal udah di terima sama driver pesanannya. jarak cuman 6 menit. atur lagi gih. kecewa bgt makin kesini makin ga jelas.,2,1,2026-01-14 02:27:55
Gojek,good,5,0,2026-01-14 01:49:52
Gojek,okeh,5,0,2026-01-14 01:39:11
Gojek,ok,5,0,2026-01-14 01:36:14
Gojek,sangat membantu 🙏🏻,5,0,2026-01-14 01:27:36
Gojek,bagus.terprcaya,5,0,2026-01-14 01:25:25
Gojek,untuk kegiatan sehari hari oke. banyak2in promo biar pengguna betah,5,0,2026-01-14 01:07:15
Gojek,sudah baik,5,0,2026-01-14 01:05:38
Gojek,mudah dan praktis,5,0,2026-01-14 00:32:25
Gojek,"cari driver nya lumayan lama dan pemilihan driver nya tidak pernah dapat yg dekat dengan lokasi saat akan pesan padahal saat di pencarian terlihat beberapa driver, tapi tetap juga dapat driver yg jauh, saran aja.. di carikan lah driver yg dekat dengan si pemesan untuk goride nya, kayak apk sebelah, kalau jauh jarak antara driver dan pemesan, kasihan 2 2 nya, driver kejauhan ambil orderan dan customer kelamaan nunggu.. 10 menit juga berharga kan..",4,7,2026-01-14 00:17:39
Gojek,baik sekali,5,0,2026-01-14 00:11:33
Gojek,"penjemputan aman dan nyaman, ga pernah dapet driver cewe☹️☹️",5,0,2026-01-14 00:11:11
Gojek,pelayanan oke.,5,0,2026-01-14 00:05:01
Gojek,"SEBEL BGTTTT saya udah bayar yang paling mahal, nunggu lama banget, saya minta cepet malah diperlambat atau kadang drivernya gamau. terus nyari driver lama sekali. saya nyari dari jam 5 pagi sampai set7 ga dapet dapet, padahal saya buru-buru ingin pergi ke sekolah. aplikasi nya sering ngebug, apalagi kalo saya mau set lokasinya. gojek makin jelek sekarang!!",1,1,2026-01-13 23:57:48
Gojek,lama bgt cari driver nya...,2,1,2026-01-13 23:47:33
Gojek,aku kesel karena aku mau dolot aplikasinya penu h gimana dong,5,0,2026-01-13 23:41:59
Gojek,"layanan bagus, .....",5,0,2026-01-13 23:22:59
Gojek,setiap pagi cari driver susah klaupun dpt drivernya yg jauh eh dcancel driver jg krna kjauhan..pdhl sy dipusat kota..akhrnya PK GRAB lngsng dapat ga pake lama lbh murah lagi..,1,1,2026-01-13 23:19:42
Gojek,murah cepat aman,5,0,2026-01-13 23:14:33
Gojek,Parah banget gojeg udah mah tarif na mahal trs KLO gak dapet2 driver tiap nyari lagi si tarif nya pasti dinaikin terus mana susah dapet drivernya.. udh tahun 2025 ttep sama yah percuma ada harga hemat tapi kagak ada driver yg nyaut tp kalau udh diganti ke harga lebih mahal baru ada yg nyaut kalau gt mah kagak usah ada harga hemat segala,2,1,2026-01-13 23:11:40
Gojek,Menyenangkan,5,0,2026-01-13 22:47:29
Gojek,drivernya baik hati,5,0,2026-01-13 22:36:46
Gojek,sejauh ini tidak mengecewakan,5,0,2026-01-13 22:13:10
Gojek,ok mantap ded,5,0,2026-01-13 22:09:21
Gojek,ya yes,5,0,2026-01-13 21:25:41
Gojek,alhamdulillah. terbantu banget. makasih banyak orang2 baik.,5,0,2026-01-13 19:12:00
Gojek,"eberapa hari ini gojek bikin rugi waktu .. !! apalagi pagi ,dan kemarin sore .tolong dari IT nya yang propesional ya ..!! yang bener bukan coba coba!!!!",1,1,2026-01-13 17:41:07
Gojek,Sangat membantu dalam memenuhi kebutuhan,5,0,2026-01-13 16:39:50
Gojek,jozz,5,0,2026-01-13 16:24:44
Gojek,mas drivernya ramah ligkungN,5,0,2026-01-13 15:55:16
Gojek,sangat ok,5,0,2026-01-13 15:45:03
Gojek,lumayan bagus aplikasi nya,4,0,2026-01-13 15:35:23
Gojek,"Dear Pelanggan aplikasi ini KALIAN SECARA TIDAK LANGSUNG SEDANG MEMBANTU PENJAJAHAN TERHADAP SELURUH DRIVER ONLINE MELALUI SYSTEM YG MEREKA BUAT. INI BUKAN EFISIENSI INI PENJAJAHAN . SETIAP PROMO YG MEREKA KELUARKAN BUKAN HASIL DARI PENDAPATAN PERUSAHAAN MELAINKAN HASIL DARI POTONGAN PENDAPATAN DRIVER YANG BEKERJA DI LAPANGAN. CONTOH : JIKA KALIAN MEMBAYAR ONGKIR DI APLIKASI Rp10.000 DRIVER HANYA MENDAPAT Rp.8.000,RP.7,200 BAHKAN ADA YG MENDAPAT Rp.5.000",1,3,2026-01-13 15:18:26
Gojek,"gopay pinjam sangat buruk dalam memberi masa tenggang, telat pembayaran hanya hitungan hari no.lgs di jual ke pihak lain, langsung di wa dri no tidak jelas, dan ada jg pengancaman data hp pribadi saya, cukup sekali saja berurusan dengn gojek pinjam",1,2,2026-01-13 14:34:03
Gojek,"10 tahun ga ada update kalah sama grab kocak, ganti tuh direkturnya",1,1,2026-01-13 14:25:24
Gojek,"Why now Apps so hard to use often hard to scroll, often Blank & log out itself, ask driver said the same thing, please Fix it IT, coz if no customer won't use this Morrod Appssss.....!!!! 😒 😏 😞 👎🏿 👎🏿 👎🏿",1,1,2026-01-13 14:18:04
Gojek,mantap,5,0,2026-01-13 14:16:35
Gojek,mantap,5,0,2026-01-13 14:14:36
Gojek,"sudah 2x kejadian driver gosend salah kasih orang, pesanan selesai tidak bisa di tlpon, dichat centang 1. sangat menyusahkan customer!!!",1,1,2026-01-13 13:57:33
Gojek,HADUHH..KOK SEKARANG CARI DRIVERNYA SUSAH BANGETTTTTTTTTTTT!!!!!!😒,1,1,2026-01-13 13:48:53
Gojek,bermanfaat,5,0,2026-01-13 13:48:42
Gojek,PAKETTTT SAYA DI CURIII DRIVER Gosend,1,1,2026-01-13 13:37:53
Gojek,saking bagusnya ratingnya pun tinggi..d dan saking bagusnya..sangat buruk dalam bahasa dan cara penagihan..,5,0,2026-01-13 13:33:56
Gojek,keren,5,0,2026-01-13 13:32:47
Gojek,"untuk driver Gocar daerah Tegal klau hujan suka susah nyangkutnya,padahal banyak yg standbay malah pada nolak semua pada gk mau narik. tolong lebih di tingkatkan lagi untuk para driver gocar dan yg punya aplikasi.",5,1,2026-01-13 12:58:11
Gojek,very nice,5,0,2026-01-13 12:55:03
Gojek,aplikasi top,5,0,2026-01-13 12:49:03
Gojek,"ONGKIRNYA SERBA MAHAL,MAU GOFOOD/GOJEK TRANSFORT 🤮",1,1,2026-01-13 12:42:28
Gojek,membantu banget,5,0,2026-01-13 12:36:58
Gojek,awsome,5,0,2026-01-13 12:26:13
Gojek,pelayanan baik...👍,5,0,2026-01-13 12:11:48
Gojek,"Udah ga bisa buat masuk kah aplikasinya? Ganti hp dua-duanya ga bisa, pake email atau pun nomor telpon, malah suruh nunggu semenit buat ngulang.",4,2,2026-01-13 11:49:59
Gojek,cepat..murah,5,0,2026-01-13 11:49:45
Gojek,Keren,5,0,2026-01-13 11:47:18
Gojek,banyakn promo diskon,5,0,2026-01-13 11:45:14
Gojek,TRANSAKSI GOPAY TABUNGAN LAGI ADA KETERLAMBATAN. 1 jam berlalu ga ada perbaikan BOSS? duit gede itu yg ilang.,3,28,2026-01-13 11:41:28
Gojek,good,5,0,2026-01-13 11:34:39
Gojek,Membantu,5,0,2026-01-13 11:27:58
Gojek,tolong kepada pihak admin gopay saya tidak bisa membayar/tranfer ke bank ataupun ke ewalet apapun di karnakan akun saya tiba² di blokir sementara padahal saya tidak melakukan aktifitas yg mencurigakan waktu kejadian hari ini tgl Selasa 13 jan 2026,3,1,2026-01-13 11:25:40
Gojek,"mohon utk gojek di tingkatkan kualitasnya lagi, saya sering sekali tdk mendapatkan driver. Ditambah perlu waktu 1 jam menunggu dan dicancel berkali kali. sgt menyita waktu saya.",2,3,2026-01-13 11:23:45
Gojek,gojek tolol.ribet,1,2,2026-01-13 11:14:38
Gojek,"Udh nungguin 2 jam dan malah di cancel karena kesulitan dapet driver, bner bner kecewa , pas di coba pesen lagi promonya malah dahlah",1,1,2026-01-13 11:05:51
Gojek,bagus loh murah lagi,5,0,2026-01-13 11:01:13
Gojek,"driver sama CS, bener bener ga bisa ngehargain customer banget. orderan saya dicuekin, dan complain ke CS pun berasa chattan sama AI jawabannya basic banget. tolong lah",1,1,2026-01-13 10:58:53
Gojek,sangat membantu,5,0,2026-01-13 10:55:25
Gojek,ok,5,0,2026-01-13 10:45:11
Gojek,per tgl 13 januari 2026 sore ada update aplikasi malah jadi error. nggak bisa pilih lokasi jemput dan tujuan baik lewat peta ataupun lewat tulisan. gimana ini heii..... pas buru² mau pulang malah error. tadi teman sekantor juga ngalamin yang sama,1,6,2026-01-13 10:34:36
Gojek,trasnportasi aman dan nyaman,5,0,2026-01-13 10:33:21
Gojek,"lama bgt sekarang mau pesan go food bisa sampai 1-2 jam, sistem nya aneh, ngeselin, tolong perbaiki kyk semula",1,1,2026-01-13 10:18:51
Gojek,"sering gangguan sisitem jadi pas saat lagi buru"" gak bisa pesan driver",4,0,2026-01-13 10:05:25
Gojek,"tolong kenapa harga di gojek suka ga jelas. saya pesen gojek dari rumah saya ke tempat yg jaraknya 700m tetapi harganya bisa 27.000. kejadian ini ga cuman sekali dua kali, saya juga pernah mau ke jarak yg hanyak 800m harganya 21.000, heran saya. dan ga hanya itu, kadang nyari driver aja susah bgt, kayak saya pernah mau pesen gojek ke sekolah, itu bener-bener lama bgt ada sekitar 10 menit. kalau gini trus mending ganti ke apk sebelah aja dah",2,3,2026-01-13 10:03:14
Gojek,hari ini LG jelek bgt aplikasinya,1,1,2026-01-13 10:02:55
Gojek,ok sih,4,0,2026-01-13 10:02:29
Gojek,"selalu ribet kalo mau pesen makanan selalu telat , cari driver susah",1,1,2026-01-13 09:58:05
Gojek,APK DZOLIM,1,1,2026-01-13 09:55:42
Gojek,Hapus aja go ride hemat...kalo aslinya susah banget dapetnya,1,2,2026-01-13 09:55:34
Gojek,"ampun dahhh, apl lemoottt. PAYAH",3,1,2026-01-13 09:53:20
Gojek,ok,5,0,2026-01-13 09:52:38
Gojek,"Kenapa ga bisa pesan goride jarak jauh ? maps ga mau muncul padahal jelas itu tersimpan rumah dan tempat kerja bukan nipu !!!!! baru kali ini kecewa berat, mana ada kebutuhan urgent pesenin kendaraan untuk orang tua dan anak, posisi saya di luar kota biasanya bisa sekarang ga bisa. kalau ga di perbaiki saya hapus apk dan ga langganan lagi. Tolong di perhatikan. jangan makin ngaco.",2,9,2026-01-13 09:51:07
